target_id,kepid,target_name,kepoi_name,kepler_name,mission,class_label,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_duration,koi_time0bk,koi_model_snr,koi_depth,koi_impact,koi_prad,koi_steff,koi_slogg,koi_srad,koi_kepmag,source_catalog,dataset_version,selection_seed
KIC 12109267,12109267,K04457.01,K04457.01,,Kepler,candidate,CANDIDATE,CANDIDATE,0,0,0,0,79.334347,10.886,144.0233,14.6,164.9,0.652,1.56,6384.0,4.33,1.15,13.815,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 12120943,12120943,K01458.01,K01458.01,,Kepler,candidate,CANDIDATE,CANDIDATE,0,0,0,0,8.98128472,5.0397,354.83042,76.6,4924.0,0.294,7.19,5977.0,4.473,1.022,15.703,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 12600735,12600735,K00548.02,K00548.02,,Kepler,candidate,CANDIDATE,CANDIDATE,0,0,0,0,6.0799457,2.706,136.444,7.3,55.1,0.097,0.86,6008.0,4.35,1.168,14.02,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 12645057,12645057,K04497.01,K04497.01,,Kepler,candidate,CANDIDATE,CANDIDATE,0,0,0,0,6.83006228,3.315,135.76099,12.1,187.4,0.006,1.09,5807.0,4.576,0.8,15.17,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 12647757,12647757,K08241.01,K08241.01,,Kepler,candidate,CANDIDATE,CANDIDATE,0,0,0,0,490.63941,16.5,561.5837,9.6,268.8,0.015,7.67,5037.0,3.252,4.817,13.227,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 12785320,12785320,K00298.02,K00298.02,,Kepler,candidate,CANDIDATE,CANDIDATE,0,0,0,0,57.3840375,4.336,170.72723,22.9,241.7,0.954,1.62,5250.0,4.541,0.79,12.713,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 1027438,1027438,K01010.01,K01010.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,110.61576622,5.0,145.83537,,,,,,,,13.62,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 1161949,1161949,K04920.01,K04920.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,473.95103,11.778,366.0309,9.6,330.6,0.1671,3.32,6513.0,4.02,1.81,13.978,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 1297263,1297263,K04922.01,K04922.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,153.521361,3.893,281.2973,5.7,255.2,0.1485,3.09,6233.0,3.951,1.921,13.636,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 1868404,1868404,K07625.01,K07625.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,6.12601169,1.733,134.83637,7.0,40.2,0.422,0.83,5679.0,4.146,1.286,12.975,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 2305255,2305255,K04935.01,K04935.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,24.5714867,29.96,156.0157,31.1,506.4,0.978,3.04,5977.0,4.462,0.956,14.924,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 2554853,2554853,K04911.01,K04911.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,309.494217,13.716,375.9225,14.5,292.0,0.0542,2.79,6908.0,4.085,1.614,12.512,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 2573108,2573108,K03217.01,K03217.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,5.09506,5.73,132.4511,7.6,23.6,0.691,2.14,6700.0,3.48,4.146,12.062,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 2582800,2582800,K04949.01,K04949.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,615.16033,3.958,226.4594,5.4,267.1,0.1544,4.48,7937.0,3.882,2.711,13.503,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 2853780,2853780,K02081.02,K02081.02,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,589.17968,10.2,185.0175,7.7,253.4,0.0431,4.91,5295.0,3.617,3.152,13.439,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 2861126,2861126,K04957.01,K04957.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,105.52127462,2.52,145.4682374,,,,,,,,15.555,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 2969638,2969638,K06298.01,K06298.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.97362159,3.29,131.90168,,,,,,,,13.954,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3003673,3003673,K04962.01,K04962.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,57.1143966,2.182,166.4525,5.9,268.8,0.1765,1.82,6136.0,4.378,1.106,14.245,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3117115,3117115,K04964.01,K04964.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,485.91276,2.42,213.3906,7.0,1368.0,0.598,3.61,5957.0,4.506,0.937,15.645,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3240406,3240406,K03185.01,K03185.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.934181579,3.943,132.39492,19.8,12.1,0.62,0.79,7624.0,4.029,2.152,11.219,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3245638,3245638,K04970.01,K04970.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,232.822285,0.99,253.934,8.8,22617.0,1.2469,48.88,6106.0,4.487,0.966,13.122,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3341982,3341982,K04974.01,K04974.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,514.14221,4.153,439.365,5.8,1491.0,0.1024,2.98,5524.0,4.579,0.78,15.773,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3546821,3546821,K04990.01,K04990.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,561.08191,14.94,133.5178,9.8,229.1,0.4298,1.93,6014.0,4.264,1.258,12.602,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3555178,3555178,K04994.01,K04994.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,528.10984,18.01,155.1493,8.4,89.8,0.2535,0.77,5618.0,4.566,0.811,12.143,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3632330,3632330,K04995.01,K04995.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,63.12379762,1.87,147.195046,,,,,,,,15.008,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3644649,3644649,K04998.01,K04998.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,598.31791,16.07,295.9314,8.3,283.2,0.5712,1.27,5216.0,4.613,0.735,14.415,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3730176,3730176,K05002.01,K05002.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,399.49671,5.351,368.4202,6.9,139.3,0.0814,1.39,6224.0,4.321,1.177,12.796,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3761319,3761319,K06104.01,K06104.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,16.2480865,8.232,143.96708,21.1,438.7,0.928,2.38,5729.0,4.436,0.923,14.708,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3763724,3763724,K05008.01,K05008.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,225.43420422,13.02,210.1832295,,,,,,,,15.166,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3831523,3831523,K06361.01,K06361.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.529283907,14.0075,131.4176092,41.5,54.8,0.981,2.26,6438.0,3.829,2.266,11.268,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3839294,3839294,K07669.01,K07669.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,137.665706,3.732,240.44616,11.7,536.9,0.041,15.41,4832.0,2.953,6.897,13.199,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 3858884,3858884,K06371.01,K06371.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,25.95193721,15.9897,154.881253,915.3,399170.0,0.51,123.34,6569.0,4.008,1.729,9.277,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4142768,4142768,K06387.01,K06387.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,13.99585365,5.0308,131.65924,118.1,19681.0,2.095,368.42,5638.0,3.597,2.703,12.12,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4144873,4144873,K07686.01,K07686.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,68.538296,3.627,186.21716,11.3,1087.0,0.002,25.77,4687.0,2.613,8.123,13.983,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4274816,4274816,K05053.01,K05053.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,14.3641542,2.629,144.2631,6.5,89.2,0.2764,0.98,5925.0,4.364,1.033,14.016,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4276445,4276445,K08092.01,K08092.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,405.65377,11.02,266.3288,7.7,521.0,0.102,2.03,6102.0,4.528,0.887,15.24,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4281023,4281023,K05055.01,K05055.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,230.385488,3.134,268.65697,9.3,568.1,0.2423,10.13,5024.0,3.241,4.331,13.264,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4367528,4367528,K04440.01,K04440.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,350.81029,11.29,147.6369,15.1,538.3,0.3892,2.86,5841.0,4.321,1.226,14.982,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4449752,4449752,K05060.01,K05060.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,290.438547,12.85,283.0998,11.9,212.9,0.0916,1.11,5392.0,4.557,0.775,13.064,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4476423,4476423,K02481.01,K02481.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,33.8542586,12.689,132.1329,10.0,253.3,0.1881,15.96,4553.0,2.605,10.472,13.605,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4483235,4483235,K07550.01,K07550.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.7609276,5.189,132.30263,26.1,57.3,0.29,1.53,8784.0,4.156,1.967,13.505,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4540508,4540508,K05069.01,K05069.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,362.1273,6.719,302.6897,6.5,1098.0,0.0924,1.68,3734.0,4.74,0.513,15.84,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4548162,4548162,K04809.01,K04809.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,10.0102876,5.33,131.8186,7.0,127.1,0.5667,0.69,4214.0,4.65,0.601,15.761,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4565943,4565943,K05070.01,K05070.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,353.36705,3.279,412.2698,7.0,34.1,0.2481,2.6,8892.0,3.592,4.35,9.725,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4569590,4569590,K06426.01,K06426.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,41.3701638,29.254,166.1673,91.3,6907.1,0.653,59.95,4764.0,2.777,6.883,12.799,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4571004,4571004,K04355.04,K04355.04,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,28.5463574,9.29,159.2763,10.1,153.3,0.2411,1.35,5780.0,4.438,1.0,13.482,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4586482,4586482,K05073.01,K05073.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,623.005238,23.5615,201.386299,2386.6,140330.0,0.895,66.64,5689.0,4.299,1.207,14.023,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4645492,4645492,K08095.01,K08095.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,508.04103,5.398,361.7222,9.9,371.7,0.476,1.89,5672.0,4.503,0.965,13.942,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4735826,4735826,Kepler-1972 c,K03184.02,Kepler-1972 c,Kepler,nontransit,CONFIRMED,FALSE POSITIVE,1,0,0,0,11.3220104,5.86,142.7143,8.1,17.1,0.1749,0.91,6003.0,3.825,2.193,11.158,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4937140,4937140,K05106.01,K05106.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,215.044269,3.517,225.6177,8.7,351.1,0.121,1.89,5651.0,4.374,1.02,14.088,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 4953173,4953173,K04676.02,K04676.02,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.36379289,23.7,132.9065,36.9,136.3,1.159,44.77,5947.0,3.814,2.407,13.931,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5015027,5015027,K05114.01,K05114.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,34.4886903,1.22,137.00685,6.3,59.9,0.5544,0.71,5629.0,4.487,0.886,12.157,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5080346,5080346,K06509.01,K06509.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.31169425,8.689,132.3203,16.0,38.4,0.628,1.76,9451.0,3.97,2.679,13.234,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5091075,5091075,K06514.01,K06514.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.25625738,9.726,131.7577,50.1,15.2,0.8208,1.32,7450.0,3.68,3.063,11.857,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5111801,5111801,K06521.01,K06521.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.562006231,3.496,132.0289,12.8,14.2,0.678,0.58,6609.0,4.17,1.455,9.807,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5168498,5168498,K07719.01,K07719.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,219.74735,22.48,239.9455,12.7,190.4,0.097,3.24,5127.0,3.602,2.38,12.821,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5200084,5200084,K03159.01,K03159.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.9039446,10.542,133.8526,32.0,13.1,0.686,1.17,7846.0,3.829,3.05,9.162,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5211631,5211631,K05139.01,K05139.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,294.202469,2.36,221.2782,5.2,248.2,0.0219,2.61,6897.0,4.121,1.635,11.733,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5213005,5213005,K05140.01,K05140.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,484.58335927,3.2,569.5386194,,,,,,,,13.999,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5260419,5260419,K05143.01,K05143.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,19.93826636,1.77,145.9495067,,,,,,,,15.986,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5265982,5265982,K05146.01,K05146.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,628.592314,3.603,270.9081,7.6,393.7,0.8176,6.99,5058.0,3.497,3.117,12.275,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5271637,5271637,K05147.01,K05147.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,471.37787,16.91,365.397,12.2,102.9,0.0666,1.31,5831.0,4.236,1.305,11.985,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5276332,5276332,K07723.01,K07723.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,357.82544,9.12,255.208,11.1,152.5,0.636,1.7,6131.0,4.248,1.312,12.117,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5303185,5303185,K05151.01,K05151.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,26.1537851,1.802,145.2879,6.2,228.6,0.2437,1.47,6091.0,4.487,0.967,14.833,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5440435,5440435,K05166.01,K05166.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,78.04064906,2.15,137.0269121,,,,,,,,12.878,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5446285,5446285,K00142.02,K00142.02,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,339.42934084,7.5,187.5194914,,,,,,,,13.113,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5446961,5446961,K05170.01,K05170.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,149.526152,3.033,196.8608,7.6,753.0,0.4364,1.69,3978.0,4.642,0.628,15.345,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5598216,5598216,K08101.01,K08101.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,373.8716,16.78,186.6688,10.3,382.7,0.246,2.19,5846.0,4.258,1.116,13.683,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5603270,5603270,K05182.01,K05182.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,103.284757,1.674,147.79022,5.5,78.4,0.6314,1.96,6185.0,3.878,2.101,12.97,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5623137,5623137,K05185.01,K05185.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,419.95929,13.86,354.2265,5.9,196.2,0.4834,1.53,5953.0,4.314,1.068,14.44,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5638699,5638699,K08256.01,K08256.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,343.56446,18.94,203.9865,8.4,179.6,0.433,1.8,5770.0,4.2,1.326,14.217,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5697628,5697628,K06615.01,K06615.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.95119541,1.907,133.3951,7.7,59.7,0.1533,0.47,4936.0,4.681,0.628,15.105,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5698524,5698524,K05193.01,K05193.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,228.196872,3.525,323.9146,6.9,145.3,0.5034,1.42,6425.0,4.331,1.138,13.061,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5700900,5700900,K04100.01,K04100.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,379.08202,33.87,287.504,23.2,1609.1,1.181,23.99,5982.0,4.493,0.96,15.813,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5709014,5709014,K05194.01,K05194.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,287.46579664,9.06,242.2768409,,,,,,,,13.695,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5709226,5709226,K08104.01,K08104.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,317.99484,7.28,393.0306,8.4,719.0,0.405,2.22,5665.0,4.568,0.82,15.181,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5732636,5732636,K05195.01,K05195.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,32.245486,13.86,158.2607,10.0,93.6,0.2216,1.18,6197.0,4.242,1.208,9.931,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5781991,5781991,K05199.01,K05199.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,501.51698,3.809,449.5543,6.9,487.0,0.0768,1.99,5796.0,4.466,0.906,14.768,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5791713,5791713,K05201.01,K05201.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,531.33282,3.702,295.2843,7.1,669.0,0.3099,2.67,6163.0,4.457,1.022,15.191,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5809372,5809372,K06630.01,K06630.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,34.6506368,10.287,143.0279,21.6,502.5,0.973,12.35,6681.0,3.465,4.185,12.954,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 5957181,5957181,K04132.01,K04132.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,393.34331,9.481,264.7706,21.2,1750.0,0.2607,2.27,3994.0,4.717,0.554,15.646,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6041511,6041511,K06649.01,K06649.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.97705114,2.33,132.1871,7.4,20.1,0.603,0.77,6527.0,4.162,1.631,13.566,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6119923,6119923,K04552.01,K04552.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,134.4665,5.27,265.424,6.7,1032.0,0.2848,2.48,4891.0,4.524,0.791,15.126,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6182093,6182093,K06143.01,K06143.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,297.113395,4.529,309.1459,10.1,275.4,0.0322,5.37,6626.0,3.676,3.206,9.666,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6182508,6182508,K08261.01,K08261.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,85.9770426,1.919,159.3127,8.0,1064.0,0.042,1.46,3710.0,4.797,0.452,15.901,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6200529,6200529,K04502.01,K04502.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,374.92478,18.05,265.3585,6.0,610.0,0.348,1.67,4407.0,4.593,0.69,15.822,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6359175,6359175,K04703.01,K04703.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,349.03703,4.76,331.8869,11.6,777.0,0.1215,2.27,5583.0,4.559,0.824,15.499,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6421137,6421137,K04739.01,K04739.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,118.4039,5.593,195.109,4.4,426.0,0.4062,3.46,6486.0,4.091,1.64,11.426,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6437617,6437617,K04564.01,K04564.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,293.60581,11.07,373.1896,8.4,165.3,0.0927,1.37,6167.0,4.444,1.064,14.279,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6437993,6437993,K06708.01,K06708.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.39797542,9.06,131.6767,15.5,43.2,0.077,0.49,5074.0,4.536,0.761,12.763,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6515335,6515335,K04074.01,K04074.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,185.53285,31.46,310.2503,19.9,877.0,1.2682,28.39,5817.0,4.544,0.87,15.692,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6515722,6515722,K03818.01,K03818.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.908525084,4.169,131.77571,26.9,218.9,0.015,3.74,9174.0,4.013,2.471,11.721,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6522124,6522124,K05292.01,K05292.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,43.60012467,1.48,163.4367382,,,,,,,,15.385,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6548447,6548447,K06730.01,K06730.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,10.768391927,12.5252,137.679347,2085.7,107380.0,0.001,52.8,5226.0,3.97,1.643,12.88,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6593968,6593968,K06148.01,K06148.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,23.19923256,2.09,146.6907294,,,,,,,,15.778,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6599949,6599949,K04233.01,K04233.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,409.2452,13.06,265.2465,12.8,531.2,0.0176,2.1,5910.0,4.466,0.911,15.42,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6600515,6600515,K05302.01,K05302.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,372.04697,14.29,259.4285,25.2,673.4,0.0457,2.7,6173.0,4.447,1.041,14.726,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6612973,6612973,K05306.01,K05306.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,681.01756,8.74,136.3997,9.2,133.9,0.362,1.69,6295.0,4.091,1.435,12.119,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
